SystemID;SystemIteration;AlgorithmID;VersionID1;VersionID2;timeInitRegular;timeCoreRegular;timeCleanRegular;timeFirstAddRegular;timeFirstStrongBfsRegular;timeWeakBfsRegular;timeSecondAddRegular;timeSecondStrongBfsRegular;timeFinishRegular;timeInitIncremental;timeCoreIncremental;timeCleanIncremental;timeFirstAddIncremental;timeFirstStrongBfsIncremental;timeWeakBfsIncremental;timeSecondAddIncremental;timeSecondStrongBfsIncremental;timeFinishIncremental;VariablesAdded;VariablesRemoved;VariablesShared;ClausesAdded;ClausesRemoved;ClausesShared;RedundantRegular;StrongRegular;WeakRegular;RedundantIncremental;StrongIncremental;WeakIncremental
0;1;1;1;2;12154;1977609;167139;0;0;0;111293;81373;75271;1155140;12724474;636818;0;0;0;215048;1108457;546845;8;0;902;4;0;439;0;996;596;0;996;596
0;1;1;1;3;12208;1359520;151578;0;0;0;96407;79328;68763;1260141;6438743;601526;0;0;0;202058;1121484;423612;3;0;910;2;0;443;0;998;596;0;998;596
0;1;1;1;4;12194;1452333;175256;0;0;0;120641;87611;70122;746610;3685028;334742;0;0;0;122131;700811;247156;6;0;913;2;0;445;0;1042;596;0;1042;596
0;1;1;1;5;20469;1660150;180542;0;0;0;103596;73090;72599;733895;4402031;336758;0;0;0;140601;699209;256912;2;0;919;1;0;447;0;1046;596;0;1046;596
0;1;1;1;6;11757;1890484;159720;0;0;0;96388;69205;73005;798721;5019521;384417;0;0;0;128620;716727;274093;2;0;921;1;0;448;0;1050;596;0;1050;596
0;1;1;1;7;10863;1595396;156639;0;0;0;99321;71454;72899;791095;1287592;212677;0;0;0;112060;700717;211578;0;2;921;0;1;448;0;1048;596;0;1048;596
0;1;1;1;8;12100;1589745;164536;0;0;0;98500;80168;94354;1011136;4961232;176041;0;0;0;117303;690900;212917;2;0;921;1;0;448;0;1054;596;0;1054;596
0;1;1;1;9;12056;1305379;164199;0;0;0;96781;67617;73143;703471;3305896;177060;0;0;0;112877;660021;159407;2;0;923;1;0;449;0;1056;596;0;1056;596
0;1;1;1;10;12129;1782758;156891;0;0;0;95102;70536;78987;774325;5920595;339007;0;0;0;211898;1069389;252686;4;0;925;2;0;450;0;1060;596;0;1060;596
0;1;1;1;11;11625;1608209;157283;0;0;0;142327;71036;77816;616393;3493300;170416;0;0;0;140981;691503;158996;3;0;929;1;0;452;0;1064;596;0;1064;596
0;1;1;1;12;11338;1995220;172210;0;0;0;98015;77493;83267;668426;4127595;193973;0;0;0;90794;705065;161928;2;0;932;1;0;453;0;1066;596;0;1066;596
0;1;1;1;13;11866;1822358;175426;0;0;0;100740;80338;82946;706648;3971916;180477;0;0;0;78529;983136;288587;2;0;934;1;0;454;0;1068;596;0;1068;596
0;1;1;1;14;23439;2258808;159378;0;0;0;117215;70950;76002;650107;4250657;344177;0;0;0;146290;1082098;251676;2;0;936;1;0;455;0;1068;596;0;1068;596
0;1;1;1;15;11682;1682110;161825;0;0;0;101608;84712;78187;619407;3819806;175810;0;0;0;95035;670232;153516;7;0;938;3;0;456;0;1076;596;0;1076;596
0;1;1;1;16;13291;1948115;162935;0;0;0;91474;75913;76360;656221;4507452;182801;0;0;0;78435;692167;159200;2;0;945;1;0;459;0;1078;596;0;1078;596
0;1;1;1;17;15095;1910997;163970;0;0;0;91801;62291;78353;774200;2919919;184182;0;0;0;79969;688040;161308;8;0;947;4;0;460;0;1086;596;0;1086;596
0;1;1;1;18;11834;1768804;198893;0;0;0;96977;67420;86135;635072;826587;162672;0;0;0;75200;760377;160353;0;3;952;0;1;463;0;1084;590;0;1084;590
0;1;1;1;19;11910;1996784;161870;0;0;0;90776;65635;67877;636315;5138892;328050;0;0;0;120447;1253994;257516;2;0;952;1;0;463;0;1086;590;0;1086;590
0;1;1;1;20;11851;1921339;176562;0;0;0;97024;70467;81558;693220;2407436;195697;0;0;0;89149;428600;162462;2;0;954;1;0;464;0;1092;590;0;1092;590
0;1;1;1;21;16637;2030943;175175;0;0;0;90013;67273;77723;654483;2902099;189541;0;0;0;76003;376178;164202;15;1;955;4;0;465;0;1128;608;0;1128;608
0;1;1;1;22;13002;1982203;178954;0;0;0;95741;84424;83351;722829;3305285;339521;0;0;0;145134;437885;259651;2;1;969;0;0;469;0;1146;608;0;1146;608
0;1;1;1;23;12546;2240366;186915;0;0;0;112416;96279;70195;784990;2868755;172426;0;0;0;77329;424000;162241;2;0;971;1;0;469;0;1148;608;0;1148;608
0;1;1;1;24;11924;1923751;168070;0;0;0;92123;69613;76454;649054;2624431;187762;0;0;0;77882;168204;158379;2;0;973;1;0;470;0;1150;608;0;1150;608
0;1;1;1;25;12434;1938677;175470;0;0;0;91692;70830;78250;668909;2883713;198411;0;0;0;79214;292350;166161;2;0;975;1;0;471;0;1152;608;0;1152;608
0;1;1;1;26;12196;1842529;167938;0;0;0;94690;69249;73719;725999;773101;179728;0;0;0;81859;191190;179169;0;2;975;0;1;471;0;1150;608;0;1150;608
0;1;1;1;27;12951;1743203;166545;0;0;0;94750;69555;97173;651153;2245988;185829;0;0;0;78715;174730;167692;4;0;975;1;0;471;0;1154;614;0;1154;614
0;1;1;1;28;20502;1747994;166522;0;0;0;94800;87145;94783;1047561;3287700;333814;0;0;0;124077;952254;267315;1;0;979;0;0;472;0;1166;614;0;1166;614
0;1;1;1;29;12285;1865396;165675;0;0;0;91980;91953;69941;780959;2419915;178188;0;0;0;74805;182655;160517;2;0;980;1;0;472;0;1168;614;0;1168;614
0;1;1;1;30;17274;1617862;171397;0;0;0;94879;86310;73342;822959;2507963;188973;0;0;0;79652;425980;169204;2;0;982;1;0;473;0;1170;614;0;1170;614
0;1;1;1;31;12697;1652872;177866;0;0;0;93729;71909;70652;704726;2911916;251181;0;0;0;109948;202585;187234;2;0;984;1;0;474;0;1172;614;0;1172;614
0;1;1;1;32;12360;2037335;166678;0;0;0;93294;72619;72221;666702;2456047;176752;0;0;0;77222;412538;166740;2;0;986;1;0;475;0;1174;614;0;1174;614
0;1;1;1;33;16291;1858572;177614;0;0;0;190979;74035;71154;716049;2315903;331619;0;0;0;126197;370384;259690;2;0;988;1;0;476;0;1176;614;0;1176;614
0;1;1;1;34;12569;1708473;171403;0;0;0;93276;74764;75594;867474;2584179;189154;0;0;0;78673;181560;171033;3;0;990;2;0;477;0;1178;614;0;1178;614
0;1;1;1;35;11970;1824984;167785;0;0;0;95413;75896;74964;661404;2819686;338557;0;0;0;120139;533740;271557;2;0;993;1;0;479;0;1180;614;0;1180;614
0;1;1;1;36;21029;1808348;175211;0;0;0;140228;82232;84246;682749;2501408;329392;0;0;0;122128;155962;262355;2;0;995;1;0;480;0;1182;614;0;1182;614
0;1;1;1;37;12100;1687816;170667;0;0;0;90672;76163;72126;793774;2159135;235025;0;0;0;97785;91852;219162;1;0;997;0;0;481;0;1198;614;0;1198;614
0;1;1;1;38;12704;1804320;169794;0;0;0;94568;77204;74465;658490;2207342;186398;0;0;0;77596;84095;180060;2;10;988;0;1;480;0;1186;606;0;1186;606
0;1;1;1;39;18360;2132087;171004;0;0;0;96135;93032;80138;726880;2707007;191905;0;0;0;80507;73193;204401;2;0;990;1;0;480;0;1188;606;0;1188;606
0;1;1;1;40;20481;2181896;200456;0;0;0;90618;74063;70178;703980;2290134;194066;0;0;0;87016;81295;171286;5;0;992;1;0;481;0;1200;618;0;1200;618
0;1;1;1;41;13511;2045921;184796;0;0;0;111431;76930;74879;799447;2528515;202281;0;0;0;79783;80950;184468;2;0;997;1;0;482;0;1200;618;0;1200;618
0;1;1;1;42;16635;1832635;166503;0;0;0;97059;80281;73629;658968;2277318;182625;0;0;0;79941;78734;167853;2;0;999;1;0;483;0;1204;618;0;1204;618
0;1;1;1;43;12705;1723035;169670;0;0;0;93589;76532;73154;646459;2066156;179224;0;0;0;78435;79440;173357;2;0;1001;1;0;484;0;1208;618;0;1208;618
0;1;1;1;44;15249;1667012;166835;0;0;0;124913;65014;73485;649229;2396401;199005;0;0;0;81538;76640;168155;5;0;1003;2;0;485;0;1224;618;0;1224;618
0;1;1;1;45;16446;1961525;194356;0;0;0;95626;69579;76250;640156;2055853;262214;0;0;0;82793;82966;174376;6;0;1008;3;0;487;0;1234;618;0;1234;618
0;1;1;1;46;12822;1598775;172645;0;0;0;96910;98217;71356;743787;2007723;208471;0;0;0;80986;82679;194080;3;0;1014;2;0;490;0;1236;618;0;1236;618
0;1;1;1;47;18130;2323623;191025;0;0;0;94895;66279;91434;1307491;834236;213622;0;0;0;78113;62869;169187;0;2;1015;0;1;491;0;1230;618;0;1230;618
0;1;1;1;48;12757;1663396;182094;0;0;0;93607;85529;72747;701132;2101793;176696;0;0;0;78623;84134;172018;3;0;1015;2;0;491;0;1232;618;0;1232;618
0;1;1;1;49;13943;1943529;167178;0;0;0;90104;82775;71273;649843;1749438;169385;0;0;0;77451;80329;169819;2;0;1018;1;0;493;0;1236;618;0;1236;618
0;1;1;1;50;26027;2169159;173435;0;0;0;90565;66545;71963;679888;2136302;187634;0;0;0;80719;82904;173019;2;0;1020;1;0;494;0;1236;624;0;1236;624
0;1;1;1;51;12431;1858735;174107;0;0;0;96208;85409;76542;710977;2283036;191041;0;0;0;81421;67291;173196;3;0;1022;2;0;495;0;1238;624;0;1238;624
0;1;1;1;52;12768;2031403;188741;0;0;0;109747;89964;75554;700267;2060792;189766;0;0;0;80851;71496;191121;9;2;1023;5;1;496;0;1244;624;0;1244;624
0;1;1;1;53;16694;1814521;170742;0;0;0;91433;72772;73094;753143;2013525;184784;0;0;0;78192;73524;177162;4;0;1032;2;0;501;0;1248;624;0;1248;624
0;1;1;1;54;21997;1545540;173510;0;0;0;94473;76515;74766;730397;2087667;201383;0;0;0;78140;71521;168997;5;0;1036;1;0;503;0;1250;642;0;1250;642
0;1;1;1;55;21514;1723120;177672;0;0;0;102189;92824;77137;731277;2122546;192983;0;0;0;83328;73805;177641;2;0;1041;1;0;504;0;1252;642;0;1252;642
0;1;1;1;56;14306;2077525;190520;0;0;0;112116;99059;88340;794966;2223079;245131;0;0;0;83488;74388;182310;64;0;1043;32;0;505;0;1318;642;0;1318;642
0;1;1;1;57;28526;2522251;192899;0;0;0;102274;81347;105217;815948;2129387;195035;0;0;0;79446;74912;175550;2;0;1107;1;0;537;0;1318;648;0;1318;648
0;1;1;1;58;13934;1987843;203363;0;0;0;107366;91304;90805;712595;1932856;196670;0;0;0;118023;78924;178773;15;0;1109;8;0;538;0;1332;648;0;1332;648
0;1;1;1;59;14060;1812112;195738;0;0;0;103484;88086;81819;808693;2116108;236202;0;0;0;84198;81924;184833;2;0;1124;1;0;546;0;1334;648;0;1334;648
0;1;1;1;60;14169;1976145;202451;0;0;0;108850;93949;85481;804421;2942723;370323;0;0;0;138275;162524;289990;6;0;1126;2;0;547;0;1354;648;0;1354;648
0;1;1;1;61;22537;2067493;194281;0;0;0;103008;106791;82463;772293;2217729;221415;0;0;0;85418;86959;184680;4;0;1132;2;0;549;0;1358;648;0;1358;648
0;1;1;1;62;17685;2063816;206715;0;0;0;103781;92705;82186;805322;2395401;230048;0;0;0;86941;89989;201211;2;0;1136;1;0;551;0;1360;648;0;1360;648
0;1;1;1;63;13714;2206127;185239;0;0;0;100653;83635;81731;763908;810519;189700;0;0;0;97039;84718;287168;0;10;1128;0;6;546;0;1352;648;0;1352;648
0;1;1;1;64;28849;2337765;199409;0;0;0;101614;84581;78830;896323;2570868;200993;0;0;0;83438;83850;158404;4;3;1125;1;0;546;0;1346;666;0;1346;666
0;1;1;1;65;13788;1960779;207507;0;0;0;108205;93270;77672;884177;703099;192383;0;0;0;82314;81484;112601;0;5;1124;0;2;545;0;1338;666;0;1338;666
0;1;1;1;66;13692;1926441;194165;0;0;0;103907;87662;84833;751818;611922;189791;0;0;0;86629;97280;123428;0;22;1102;0;11;534;0;1316;666;0;1316;666
0;1;1;1;67;14057;2227106;186915;0;0;0;98512;79630;78653;764899;1968086;199211;0;0;0;84073;79495;115983;2;0;1102;1;0;534;0;1316;672;0;1316;672
0;1;1;1;68;17376;1717000;186892;0;0;0;97311;77605;78783;730360;2214852;205176;0;0;0;83596;73872;112215;1;1;1103;0;0;535;0;1314;678;0;1314;678
0;1;1;1;69;18564;1860893;202737;0;0;0;110954;78337;79869;727955;1962342;200216;0;0;0;85773;77937;116464;1;0;1104;0;0;535;0;1316;678;0;1316;678
0;1;1;1;70;14544;2116697;188321;0;0;0;100117;80665;80426;792571;2385923;207279;0;0;0;85740;101542;198365;2;0;1105;1;0;535;0;1320;678;0;1320;678
0;1;1;1;71;28642;2024478;188669;0;0;0;99238;79073;113635;782295;2084818;197731;0;0;0;84698;80231;124219;2;0;1107;1;0;536;0;1326;678;0;1326;678
0;1;1;1;72;13596;2084583;187420;0;0;0;102537;87182;87269;784161;721657;208104;0;0;0;86490;79784;116427;0;12;1097;0;2;535;0;1204;678;0;1204;678
0;1;1;1;73;14279;1623344;175887;0;0;0;93877;103106;72331;893755;2063843;224491;0;0;0;93757;74760;107968;2;0;1097;1;0;535;0;1206;678;0;1206;678
0;1;1;1;74;13733;1859195;185725;0;0;0;99019;77737;77156;741365;663442;181963;0;0;0;79665;72808;105401;0;2;1097;0;1;535;0;1206;672;0;1206;672
0;1;1;1;75;13005;2004899;186785;0;0;0;101053;79015;76329;701862;2219849;212671;0;0;0;83394;90529;108419;3;0;1097;1;0;535;0;1210;672;0;1210;672
0;1;1;1;76;14818;1746380;183341;0;0;0;98162;75065;74911;753193;1955915;205893;0;0;0;85163;94023;110725;3;0;1100;1;0;536;0;1218;692;0;1218;692
0;1;1;1;77;26843;2137122;253383;0;0;0;141246;82544;87721;697039;1968313;196799;0;0;0;81007;72344;103710;1;12;1091;0;2;535;0;1210;650;0;1210;650
0;1;1;1;78;13996;1815459;180422;0;0;0;94724;73909;73397;692875;3001097;358086;0;0;0;126584;123262;264181;3;0;1092;1;0;535;0;1216;650;0;1216;650
0;1;1;1;79;19298;2341593;202841;0;0;0;95027;80528;74692;698900;2192148;192242;0;0;0;84483;74994;109321;3;0;1095;2;0;536;0;1218;650;0;1218;650
0;1;1;1;80;22177;1723492;203265;0;0;0;101108;81166;77499;882213;1876628;198411;0;0;0;84659;79132;108565;2;0;1098;1;0;538;0;1224;650;0;1224;650
0;1;1;1;81;13991;2030595;189719;0;0;0;105252;82608;79820;902476;1883806;200098;0;0;0;84364;94065;109063;4;0;1100;1;0;539;0;1232;656;0;1232;656
0;1;1;1;82;13787;2013839;196242;0;0;0;99671;85084;78941;814552;2150186;229933;0;0;0;85022;78351;112793;25;0;1104;3;0;540;0;1280;768;0;1280;768
0;1;1;1;83;14585;1851725;207254;0;0;0;111123;93669;96099;788004;1949618;216349;0;0;0;91643;101971;114416;2;0;1129;1;0;543;0;1282;768;0;1282;768
0;1;1;1;84;22826;1587085;205457;0;0;0;106966;85201;78466;716829;1861471;210799;0;0;0;88233;90801;116887;2;0;1131;1;0;544;0;1282;768;0;1282;768
0;1;1;1;85;13141;1982097;202627;0;0;0;106097;84192;82718;748438;2013944;212949;0;0;0;87190;82442;151012;2;0;1133;1;0;545;0;1288;768;0;1288;768
0;1;1;1;86;13907;1821530;194251;0;0;0;102315;87159;79723;734139;2920940;380031;0;0;0;135741;137488;195030;2;0;1135;1;0;546;0;1294;768;0;1294;768
0;1;1;1;87;13134;2057675;200463;0;0;0;101125;87067;83094;739371;2091030;211128;0;0;0;86641;83499;115567;2;0;1137;1;0;547;0;1296;768;0;1296;768
0;1;1;1;88;14137;2132875;258238;0;0;0;122535;108467;100026;748235;1890417;199199;0;0;0;84610;83153;118094;3;0;1139;2;0;548;0;1298;768;0;1298;768
0;1;1;1;89;14990;1989758;209957;0;0;0;114537;85176;78370;921714;2136607;202435;0;0;0;86114;86167;122568;1;0;1142;0;0;550;0;1304;768;0;1304;768
0;1;1;1;90;13576;2204796;198367;0;0;0;102090;96262;93042;783851;2534479;210570;0;0;0;88412;88817;135123;24;2;1141;4;0;550;0;1454;836;0;1454;836
0;1;1;1;91;14645;2003159;244277;0;0;0;127548;116456;114939;916099;2273181;196984;0;0;0;123274;96205;126960;1;4;1161;0;0;554;0;1456;824;0;1456;824
0;1;1;1;92;14236;2360431;213023;0;0;0;101767;95075;92598;1102622;2588680;355402;0;0;0;87465;77955;121378;2;0;1162;1;0;554;0;1460;824;0;1460;824
0;1;1;1;93;14268;2278688;215466;0;0;0;110415;126112;92564;830677;2064261;222354;0;0;0;86924;96341;221271;1;0;1164;0;0;555;0;1462;824;0;1462;824
0;1;1;1;94;14975;2028370;205145;0;0;0;104807;97229;92338;958279;2104578;214586;0;0;0;86692;93742;122507;3;0;1165;2;0;555;0;1464;824;0;1464;824
0;1;1;1;95;14270;2115106;229669;0;0;0;121367;112999;101567;912294;728354;215176;0;0;0;91946;103628;132432;0;3;1165;0;2;555;0;1462;824;0;1462;824
0;1;1;1;96;15268;1885295;202754;0;0;0;110411;103817;96437;763579;2082330;243937;0;0;0;91798;100491;132427;2;0;1165;1;0;555;0;1464;824;0;1464;824
0;1;1;1;97;14261;1971323;193151;0;0;0;101735;95247;91223;802861;2029343;219755;0;0;0;85726;74323;121004;2;0;1167;1;0;556;0;1466;824;0;1466;824
0;1;1;1;98;14213;2015044;211732;0;0;0;118311;85995;87198;749015;1937159;209405;0;0;0;82520;84127;118604;5;24;1145;4;13;544;0;1416;820;0;1416;820
0;1;1;1;99;14187;2192050;213849;0;0;0;99536;87008;87691;818850;2534718;214684;0;0;0;83810;88792;119055;2;2;1148;1;1;547;0;1416;820;0;1416;820
0;1;1;1;100;14159;2144645;196922;0;0;0;103551;89098;90441;730462;2401478;209402;0;0;0;86139;84521;202237;1;4;1146;0;2;546;0;1412;826;0;1412;826
0;1;1;1;101;14526;1969023;183792;0;0;0;96380;80342;75481;788133;2108024;189141;0;0;0;86558;103948;114443;14;55;1092;2;6;540;0;1286;646;0;1286;646
0;1;1;1;102;16615;1829631;189728;0;0;0;101797;113780;73865;687695;1984784;204195;0;0;0;84876;89157;112836;9;0;1106;5;0;542;0;1294;652;0;1294;652
0;1;1;1;103;18172;2058499;187181;0;0;0;99159;89516;82701;713428;2074440;200579;0;0;0;81886;87850;111566;3;0;1115;2;0;547;0;1296;652;0;1296;652
0;1;1;1;104;14503;1767248;180218;0;0;0;95539;81951;107471;743392;2004994;199168;0;0;0;80016;83521;107517;4;0;1118;2;0;549;0;1304;652;0;1304;652
0;1;1;1;105;13687;1913693;185713;0;0;0;97319;85153;78530;771855;1998602;204047;0;0;0;82002;70332;110155;8;0;1122;4;0;551;0;1316;652;0;1316;652
0;1;1;1;106;14830;1936709;184777;0;0;0;99837;89812;82067;720041;2033512;201770;0;0;0;80338;88814;107613;2;0;1130;1;0;555;0;1322;652;0;1322;652
0;1;1;1;107;14290;1969632;196472;0;0;0;103437;77643;81969;885886;2026661;217284;0;0;0;81187;89887;109492;2;0;1132;1;0;556;0;1324;652;0;1324;652
0;1;1;1;108;20408;2358688;234080;0;0;0;129836;98469;84833;818846;1951280;191045;0;0;0;89170;89274;252249;3;0;1134;1;0;557;0;1330;652;0;1330;652
0;1;1;1;109;13286;2297960;201304;0;0;0;107658;108357;95822;885243;2285412;204359;0;0;0;86476;92464;116705;3;0;1137;2;0;558;0;1332;652;0;1332;652
0;1;1;1;110;14387;1836048;200635;0;0;0;102949;84184;83079;711364;653191;193063;0;0;0;82895;74760;91999;0;2;1138;0;1;559;0;1328;652;0;1328;652
0;1;1;1;111;23686;2294618;208541;0;0;0;95163;74812;76893;745086;2428929;215642;0;0;0;86066;73475;92054;2;2;1136;1;1;558;0;1328;652;0;1328;652
0;1;1;1;112;14500;1999182;208620;0;0;0;101283;79090;80592;852086;1842718;208650;0;0;0;83795;75577;89436;6;2;1136;3;1;558;0;1336;652;0;1336;652
0;1;1;1;113;15950;1918578;193906;0;0;0;103105;94468;82242;758870;2045149;207343;0;0;0;85941;88448;113355;1;1;1141;0;0;561;0;1338;652;0;1338;652
0;1;1;1;114;14361;1906779;201892;0;0;0;104803;80788;80465;771978;2521234;225368;0;0;0;87716;74074;88685;14;11;1131;5;5;556;0;1338;910;0;1338;910
0;1;1;1;115;26123;1752419;196789;0;0;0;101899;97459;82107;729076;1617652;211377;0;0;0;82955;89875;87624;4;0;1145;2;0;561;0;1342;910;0;1342;910
0;1;1;1;116;1330;289591;21191;0;0;0;18164;2164;1261;469565;345104;9348;0;0;0;14435;1450;1007;2;1149;0;2;563;0;0;0;0;0;0;0
0;1;1;1;117;14969;1755940;208482;0;0;0;105140;83125;86255;434974;2051487;224455;0;0;0;92713;82393;91129;1159;2;0;567;2;0;0;1346;940;0;1346;940
0;1;1;1;118;23763;2039069;197589;0;0;0;103876;81777;80663;849429;2139167;214964;0;0;0;88247;97336;90453;3;0;1159;2;0;567;0;1348;940;0;1348;940
0;1;1;1;119;14742;1899702;213299;0;0;0;104855;101752;80164;764797;2207749;209265;0;0;0;88542;80919;97445;4;0;1162;1;0;569;0;1358;946;0;1358;946
0;1;1;1;120;14410;2013054;197475;0;0;0;105212;100729;81185;732448;2286547;201375;0;0;0;88894;86440;94204;1;1;1165;0;0;570;0;1356;952;0;1356;952
0;1;1;1;121;16864;2048410;214519;0;0;0;114166;113265;84961;861475;1966697;213551;0;0;0;90693;110074;92585;3;0;1166;2;0;570;0;1358;952;0;1358;952
0;1;1;1;122;14428;2013238;234961;0;0;0;101080;86606;80280;891512;1934242;213591;0;0;0;89200;97423;91014;2;0;1169;1;0;572;0;1358;952;0;1358;952
0;1;1;1;123;14507;1935810;238029;0;0;0;104254;90316;81411;858997;1972989;218940;0;0;0;85835;85557;91161;3;0;1171;2;0;573;0;1360;952;0;1360;952
0;1;1;1;124;14013;2025965;227517;0;0;0;118228;99144;101378;754728;2019445;216690;0;0;0;85998;89654;94174;16;2;1172;0;0;575;0;1384;1030;0;1384;1030
0;1;1;1;125;14285;1738705;194091;0;0;0;103541;87751;89900;752928;1670643;220220;0;0;0;117570;89164;105999;5;0;1188;1;0;575;0;1392;1042;0;1392;1042
0;1;1;1;126;15079;2134120;226388;0;0;0;113284;98420;105571;870402;744217;210692;0;0;0;100684;120270;105002;0;4;1189;0;2;574;0;1388;1042;0;1388;1042
0;1;1;1;127;15535;2107932;198251;0;0;0;106624;86146;116714;769980;2209466;231568;0;0;0;127143;90212;95607;3;0;1189;2;0;574;0;1390;1042;0;1390;1042
0;1;1;1;128;14691;2217167;217014;0;0;0;107323;92644;85766;788544;2912439;397687;0;0;0;191820;174728;157720;2;0;1192;1;0;576;0;1394;1042;0;1394;1042
0;1;1;1;129;16195;1934226;221751;0;0;0;112332;104265;88216;795533;709466;216267;0;0;0;90557;94564;109145;0;4;1190;0;2;575;0;1384;1042;0;1384;1042
0;1;1;1;130;14589;2037738;207878;0;0;0;107829;94338;92173;760455;1808793;218418;0;0;0;83970;84166;96710;4;4;1186;2;2;573;0;1380;1048;0;1380;1048
0;1;1;1;131;14411;1838833;197345;0;0;0;102948;87079;90730;914599;2218348;216075;0;0;0;90134;88460;100993;1;1;1189;0;0;575;0;1380;1054;0;1380;1054
0;1;1;1;132;14192;2045312;205152;0;0;0;105763;89831;91824;773966;1980162;226577;0;0;0;83961;84427;92611;2;0;1190;1;0;575;0;1382;1054;0;1382;1054
0;1;1;1;133;14942;2288647;228535;0;0;0;120518;102386;94544;924906;2090184;222755;0;0;0;88424;86026;94705;2;0;1192;1;0;576;0;1384;1054;0;1384;1054
0;1;1;1;134;16680;1909808;217548;0;0;0;136370;91995;88909;788166;1911945;249112;0;0;0;88563;87001;93753;3;0;1194;1;0;577;0;1388;1054;0;1388;1054
0;1;1;1;135;15771;1983659;209147;0;0;0;124525;93336;89782;760436;2009035;233976;0;0;0;84729;91621;93172;3;0;1197;2;0;578;0;1390;1054;0;1390;1054
0;1;1;1;136;15403;2038185;207170;0;0;0;108092;98784;102438;947579;1834369;209971;0;0;0;89266;91462;109557;10;0;1200;2;0;580;0;1410;1078;0;1410;1078
0;1;1;1;137;19098;1907069;221474;0;0;0;106376;98880;107449;769751;1941685;221674;0;0;0;83615;98719;94557;2;0;1210;1;0;582;0;1416;1078;0;1416;1078
0;1;1;1;138;16088;1834816;196757;0;0;0;106465;90526;85051;813716;1938966;223346;0;0;0;87793;91746;97564;2;0;1212;1;0;583;0;1420;1078;0;1420;1078
0;1;1;1;139;15212;2126032;223412;0;0;0;118857;84756;95375;756966;2015980;215886;0;0;0;115145;106249;106882;2;0;1214;1;0;584;0;1422;1078;0;1422;1078
0;1;1;1;140;15360;2105813;231090;0;0;0;129079;110450;108315;865383;2006908;218727;0;0;0;97344;89619;99268;7;1;1215;0;0;585;0;1440;1102;0;1440;1102
0;1;1;1;141;14812;2072292;206612;0;0;0;108987;97010;108503;917218;2160503;221760;0;0;0;97053;95701;96853;26;26;1196;1;1;584;0;1440;1102;0;1440;1102
0;1;1;1;142;14446;2231539;220498;0;0;0;119914;79839;88550;837220;2125868;218858;0;0;0;88675;97251;98116;2;0;1222;1;0;585;0;1442;1102;0;1442;1102
0;1;1;1;143;20619;2122891;210049;0;0;0;109920;132595;86191;817813;659041;220562;0;0;0;89386;78085;98572;0;2;1222;0;1;585;0;1440;1102;0;1440;1102
0;1;1;1;144;15243;2032416;210934;0;0;0;111977;86986;97652;810362;2134867;237116;0;0;0;88756;95579;97930;1;1;1221;0;0;585;0;1440;1108;0;1440;1108
0;1;1;1;145;24142;1791399;203630;0;0;0;106520;96665;88181;783276;1968617;217244;0;0;0;100715;102147;100192;3;0;1222;1;0;585;0;1444;1108;0;1444;1108
0;1;1;1;146;20480;1890253;220320;0;0;0;125669;103489;93613;767673;1727789;224022;0;0;0;91491;99468;104180;4;0;1225;2;0;586;0;1446;1114;0;1446;1114
0;1;1;1;147;14808;1940138;222575;0;0;0;117759;97080;88166;771937;2001162;227464;0;0;0;90048;93567;104519;6;0;1229;3;0;588;0;1450;1120;0;1450;1120
0;1;1;1;148;15615;1921095;222747;0;0;0;116068;107277;93106;806210;1933517;228927;0;0;0;86979;101479;96510;7;0;1235;3;0;591;0;1494;1120;0;1494;1120
0;1;1;1;149;15019;2089301;233488;0;0;0;126729;113851;127836;772904;2015149;246470;0;0;0;88008;96920;99899;2;6;1236;0;1;593;0;1488;1114;0;1488;1114
0;1;1;1;150;20876;2456794;242241;0;0;0;136154;116038;108274;777962;2126408;252987;0;0;0;87956;100051;116867;7;0;1238;3;0;593;0;1500;1114;0;1500;1114
0;1;1;1;151;15734;2392883;266721;0;0;0;138207;133025;118970;856527;2361841;235233;0;0;0;88206;102705;101241;3;3;1242;1;1;595;0;1500;1114;0;1500;1114
0;1;1;1;152;23157;2356349;234002;0;0;0;123380;102646;88215;931036;2550747;230304;0;0;0;91201;85942;114130;2;0;1245;1;0;596;0;1506;1114;0;1506;1114
0;1;1;1;153;15657;2143748;217814;0;0;0;111721;113727;87708;961580;2117078;217395;0;0;0;88108;85274;97626;2;0;1247;1;0;597;0;1506;1120;0;1506;1120
0;1;1;1;154;18252;2237334;207198;0;0;0;107940;87684;86859;924740;2175782;232116;0;0;0;90708;90369;99765;2;0;1249;1;0;598;0;1508;1120;0;1508;1120
0;1;1;1;155;14882;2264179;225701;0;0;0;123101;95204;89775;816322;2064826;241236;0;0;0;94898;108329;100142;1;0;1251;0;0;599;0;1510;1120;0;1510;1120
0;1;1;1;156;16238;1991501;216209;0;0;0;113295;92016;93352;811613;2251273;240629;0;0;0;90014;106660;100857;2;0;1252;1;0;599;0;1512;1120;0;1512;1120
0;1;1;1;157;14685;2544381;232850;0;0;0;108602;94781;93764;806326;2317242;227425;0;0;0;111095;90687;101972;3;0;1254;1;0;600;0;1516;1120;0;1516;1120
