ModelID;AlgorithmID;SystemIteration;AlgorithmIteration;InTime;NoError;Time;Size
30;7;90;1;true;true;326;14
30;0;91;1;true;true;297;8
30;1;91;1;true;true;314;8
30;2;91;1;true;true;307;8
30;3;91;1;true;true;259;2
30;4;91;1;true;true;559;52
30;5;91;1;true;true;416;50
30;6;91;1;true;true;379;24
30;7;91;1;true;true;330;14
30;0;92;1;true;true;281;8
30;1;92;1;true;true;301;8
30;2;92;1;true;true;339;8
30;3;92;1;true;true;281;2
30;4;92;1;true;true;544;52
30;5;92;1;true;true;443;52
30;6;92;1;true;true;346;24
30;7;92;1;true;true;333;14
30;0;93;1;true;true;317;8
30;1;93;1;true;true;288;8
30;2;93;1;true;true;323;8
30;3;93;1;true;true;267;2
30;4;93;1;true;true;537;54
30;5;93;1;true;true;489;48
30;6;93;1;true;true;334;25
30;7;93;1;true;true;355;16
30;0;94;1;true;true;323;8
30;1;94;1;true;true;296;8
30;2;94;1;true;true;304;8
30;3;94;1;true;true;291;2
30;4;94;1;true;true;552;53
30;5;94;1;true;true;447;50
30;6;94;1;true;true;337;24
30;7;94;1;true;true;329;13
30;0;95;1;true;true;288;8
30;1;95;1;true;true;293;8
30;2;95;1;true;true;309;8
30;3;95;1;true;true;259;2
30;4;95;1;true;true;543;54
30;5;95;1;true;true;417;52
30;6;95;1;true;true;350;24
30;7;95;1;true;true;326;14
30;0;96;1;true;true;283;8
30;1;96;1;true;true;330;8
30;2;96;1;true;true;328;8
30;3;96;1;true;true;284;2
30;4;96;1;true;true;561;54
30;5;96;1;true;true;478;52
30;6;96;1;true;true;345;25
30;7;96;1;true;true;343;14
30;0;97;1;true;true;291;8
30;1;97;1;true;true;338;8
30;2;97;1;true;true;314;8
30;3;97;1;true;true;261;2
30;4;97;1;true;true;560;52
30;5;97;1;true;true;440;51
30;6;97;1;true;true;402;24
30;7;97;1;true;true;320;14
30;0;98;1;true;true;311;8
30;1;98;1;true;true;309;8
30;2;98;1;true;true;318;8
30;3;98;1;true;true;257;2
30;4;98;1;true;true;544;55
30;5;98;1;true;true;423;49
30;6;98;1;true;true;348;24
30;7;98;1;true;true;322;15
30;0;99;1;true;true;306;8
30;1;99;1;true;true;300;8
30;2;99;1;true;true;295;8
30;3;99;1;true;true;260;2
30;4;99;1;true;true;528;55
30;5;99;1;true;true;437;53
30;6;99;1;true;true;352;23
30;7;99;1;true;true;358;14
30;0;100;1;true;true;292;8
30;1;100;1;true;true;291;8
30;2;100;1;true;true;319;8
30;3;100;1;true;true;265;2
30;4;100;1;true;true;573;58
30;5;100;1;true;true;430;50
30;6;100;1;true;true;323;22
30;7;100;1;true;true;333;15
31;0;1;1;true;true;308;7
31;1;1;1;true;true;301;6
31;2;1;1;true;true;318;7
31;3;1;1;true;true;322;2
31;4;1;1;true;true;918;60
31;5;1;1;true;true;880;58
31;6;1;1;true;true;451;38
31;7;1;1;true;true;367;15
31;0;2;1;true;true;314;7
31;1;2;1;true;true;317;6
31;2;2;1;true;true;331;7
31;3;2;1;true;true;318;2
31;4;2;1;true;true;901;61
31;5;2;1;true;true;851;60
31;6;2;1;true;true;456;38
31;7;2;1;true;true;379;15
31;0;3;1;true;true;314;6
31;1;3;1;true;true;306;7
31;2;3;1;true;true;305;7
31;3;3;1;true;true;285;2
31;4;3;1;true;true;873;61
31;5;3;1;true;true;858;56
31;6;3;1;true;true;429;35
31;7;3;1;true;true;344;14
31;0;4;1;true;true;314;7
31;1;4;1;true;true;324;6
31;2;4;1;true;true;354;7
31;3;4;1;true;true;294;2
31;4;4;1;true;true;954;61
31;5;4;1;true;true;886;57
31;6;4;1;true;true;430;37
31;7;4;1;true;true;345;15
31;0;5;1;true;true;298;6
31;1;5;1;true;true;318;7
31;2;5;1;true;true;313;7
31;3;5;1;true;true;279;2
31;4;5;1;true;true;882;59
31;5;5;1;true;true;840;58
31;6;5;1;true;true;517;37
31;7;5;1;true;true;397;15
31;0;6;1;true;true;317;8
31;1;6;1;true;true;322;6
31;2;6;1;true;true;313;7
31;3;6;1;true;true;307;2
31;4;6;1;true;true;911;57
31;5;6;1;true;true;907;58
31;6;6;1;true;true;428;36
31;7;6;1;true;true;359;15
31;0;7;1;true;true;309;8
31;1;7;1;true;true;316;7
31;2;7;1;true;true;313;8
31;3;7;1;true;true;276;2
31;4;7;1;true;true;855;58
31;5;7;1;true;true;874;58
31;6;7;1;true;true;460;37
31;7;7;1;true;true;352;15
31;0;8;1;true;true;299;7
31;1;8;1;true;true;299;6
31;2;8;1;true;true;309;8
31;3;8;1;true;true;297;2
31;4;8;1;true;true;942;61
31;5;8;1;true;true;874;58
31;6;8;1;true;true;442;37
31;7;8;1;true;true;381;14
31;0;9;1;true;true;292;7
31;1;9;1;true;true;308;6
31;2;9;1;true;true;323;7
31;3;9;1;true;true;328;2
31;4;9;1;true;true;876;60
31;5;9;1;true;true;823;57
31;6;9;1;true;true;468;32
31;7;9;1;true;true;392;15
31;0;10;1;true;true;302;6
31;1;10;1;true;true;332;7
31;2;10;1;true;true;343;7
31;3;10;1;true;true;295;2
31;4;10;1;true;true;886;58
31;5;10;1;true;true;806;57
31;6;10;1;true;true;485;38
31;7;10;1;true;true;347;16
31;0;11;1;true;true;297;7
31;1;11;1;true;true;308;7
31;2;11;1;true;true;344;8
31;3;11;1;true;true;290;2
31;4;11;1;true;true;873;60
31;5;11;1;true;true;861;62
31;6;11;1;true;true;456;37
31;7;11;1;true;true;407;14
31;0;12;1;true;true;315;7
31;1;12;1;true;true;327;6
31;2;12;1;true;true;336;8
31;3;12;1;true;true;293;2
31;4;12;1;true;true;918;58
31;5;12;1;true;true;838;60
31;6;12;1;true;true;455;35
31;7;12;1;true;true;350;15
31;0;13;1;true;true;295;6
31;1;13;1;true;true;318;7
31;2;13;1;true;true;309;7
31;3;13;1;true;true;282;2
31;4;13;1;true;true;870;59
31;5;13;1;true;true;873;59
31;6;13;1;true;true;428;37
31;7;13;1;true;true;358;15
31;0;14;1;true;true;302;7
31;1;14;1;true;true;315;7
31;2;14;1;true;true;317;8
31;3;14;1;true;true;330;2
31;4;14;1;true;true;880;58
31;5;14;1;true;true;918;61
31;6;14;1;true;true;488;37
31;7;14;1;true;true;374;14
31;0;15;1;true;true;304;7
31;1;15;1;true;true;322;6
31;2;15;1;true;true;350;7
31;3;15;1;true;true;265;2
31;4;15;1;true;true;904;60
31;5;15;1;true;true;924;60
31;6;15;1;true;true;451;39
31;7;15;1;true;true;340;16
31;0;16;1;true;true;294;7
31;1;16;1;true;true;314;6
31;2;16;1;true;true;326;7
31;3;16;1;true;true;298;2
31;4;16;1;true;true;884;58
31;5;16;1;true;true;851;57
31;6;16;1;true;true;428;36
31;7;16;1;true;true;379;14
31;0;17;1;true;true;296;7
31;1;17;1;true;true;328;6
31;2;17;1;true;true;312;8
31;3;17;1;true;true;283;2
31;4;17;1;true;true;847;59
31;5;17;1;true;true;894;59
31;6;17;1;true;true;430;39
31;7;17;1;true;true;423;15
31;0;18;1;true;true;311;7
31;1;18;1;true;true;339;7
31;2;18;1;true;true;311;7
31;3;18;1;true;true;286;2
31;4;18;1;true;true;871;58
31;5;18;1;true;true;837;58
31;6;18;1;true;true;425;37
31;7;18;1;true;true;349;15
31;0;19;1;true;true;291;6
31;1;19;1;true;true;323;7
31;2;19;1;true;true;336;7
31;3;19;1;true;true;316;2
31;4;19;1;true;true;898;59
31;5;19;1;true;true;818;59
31;6;19;1;true;true;471;35
31;7;19;1;true;true;404;15
31;0;20;1;true;true;340;6
31;1;20;1;true;true;319;6
31;2;20;1;true;true;304;8
31;3;20;1;true;true;297;2
31;4;20;1;true;true;954;58
31;5;20;1;true;true;891;58
31;6;20;1;true;true;430;37
31;7;20;1;true;true;353;14
31;0;21;1;true;true;297;7
31;1;21;1;true;true;311;7
31;2;21;1;true;true;326;7
31;3;21;1;true;true;301;2
31;4;21;1;true;true;918;59
31;5;21;1;true;true;818;60
31;6;21;1;true;true;471;36
31;7;21;1;true;true;355;15
31;0;22;1;true;true;316;8
31;1;22;1;true;true;303;7
31;2;22;1;true;true;360;7
31;3;22;1;true;true;279;2
31;4;22;1;true;true;936;58
31;5;22;1;true;true;885;59
31;6;22;1;true;true;482;37
31;7;22;1;true;true;347;14
31;0;23;1;true;true;301;7
31;1;23;1;true;true;312;7
31;2;23;1;true;true;328;8
31;3;23;1;true;true;277;2
31;4;23;1;true;true;920;59
31;5;23;1;true;true;908;59
31;6;23;1;true;true;463;37
31;7;23;1;true;true;381;14
31;0;24;1;true;true;335;7
31;1;24;1;true;true;318;8
31;2;24;1;true;true;327;7
31;3;24;1;true;true;287;2
31;4;24;1;true;true;888;57
31;5;24;1;true;true;892;58
31;6;24;1;true;true;426;37
31;7;24;1;true;true;370;15
31;0;25;1;true;true;308;8
31;1;25;1;true;true;308;6
31;2;25;1;true;true;325;7
31;3;25;1;true;true;300;2
31;4;25;1;true;true;855;61
31;5;25;1;true;true;821;59
31;6;25;1;true;true;426;35
31;7;25;1;true;true;361;15
31;0;26;1;true;true;313;6
31;1;26;1;true;true;299;7
31;2;26;1;true;true;315;8
31;3;26;1;true;true;278;2
31;4;26;1;true;true;833;59
31;5;26;1;true;true;871;55
31;6;26;1;true;true;448;36
31;7;26;1;true;true;356;15
31;0;27;1;true;true;297;6
31;1;27;1;true;true;327;7
31;2;27;1;true;true;342;7
31;3;27;1;true;true;281;2
31;4;27;1;true;true;876;65
31;5;27;1;true;true;896;56
31;6;27;1;true;true;466;36
31;7;27;1;true;true;357;15
31;0;28;1;true;true;327;7
31;1;28;1;true;true;333;7
31;2;28;1;true;true;329;8
31;3;28;1;true;true;285;2
31;4;28;1;true;true;848;60
31;5;28;1;true;true;822;57
31;6;28;1;true;true;421;37
31;7;28;1;true;true;373;15
31;0;29;1;true;true;336;6
31;1;29;1;true;true;322;7
31;2;29;1;true;true;335;8
31;3;29;1;true;true;302;2
31;4;29;1;true;true;892;62
31;5;29;1;true;true;909;61
31;6;29;1;true;true;438;37
31;7;29;1;true;true;384;15
31;0;30;1;true;true;306;7
31;1;30;1;true;true;315;7
31;2;30;1;true;true;324;8
31;3;30;1;true;true;308;2
31;4;30;1;true;true;949;62
31;5;30;1;true;true;840;58
31;6;30;1;true;true;439;36
31;7;30;1;true;true;345;16
31;0;31;1;true;true;312;7
31;1;31;1;true;true;310;8
31;2;31;1;true;true;328;8
31;3;31;1;true;true;290;2
31;4;31;1;true;true;906;58
31;5;31;1;true;true;822;60
31;6;31;1;true;true;424;38
31;7;31;1;true;true;343;16
31;0;32;1;true;true;307;6
31;1;32;1;true;true;305;7
31;2;32;1;true;true;329;7
31;3;32;1;true;true;334;2
31;4;32;1;true;true;853;58
31;5;32;1;true;true;925;59
31;6;32;1;true;true;428;38
31;7;32;1;true;true;395;15
31;0;33;1;true;true;301;6
31;1;33;1;true;true;315;7
31;2;33;1;true;true;384;8
31;3;33;1;true;true;281;2
31;4;33;1;true;true;870;62
31;5;33;1;true;true;843;57
31;6;33;1;true;true;464;37
31;7;33;1;true;true;371;14
31;0;34;1;true;true;293;7
31;1;34;1;true;true;297;8
31;2;34;1;true;true;305;8
31;3;34;1;true;true;273;2
31;4;34;1;true;true;932;58
31;5;34;1;true;true;894;59
31;6;34;1;true;true;448;38
31;7;34;1;true;true;349;15
31;0;35;1;true;true;303;6
31;1;35;1;true;true;326;7
31;2;35;1;true;true;339;7
31;3;35;1;true;true;302;2
31;4;35;1;true;true;886;57
31;5;35;1;true;true;864;57
31;6;35;1;true;true;461;37
31;7;35;1;true;true;363;15
31;0;36;1;true;true;309;7
31;1;36;1;true;true;310;7
31;2;36;1;true;true;329;8
31;3;36;1;true;true;272;2
31;4;36;1;true;true;880;62
31;5;36;1;true;true;851;60
31;6;36;1;true;true;453;36
31;7;36;1;true;true;345;15
31;0;37;1;true;true;337;7
31;1;37;1;true;true;304;7
31;2;37;1;true;true;336;8
31;3;37;1;true;true;303;2
31;4;37;1;true;true;867;58
31;5;37;1;true;true;855;57
31;6;37;1;true;true;462;39
31;7;37;1;true;true;392;15
31;0;38;1;true;true;322;7
31;1;38;1;true;true;313;7
31;2;38;1;true;true;327;6
31;3;38;1;true;true;291;2
31;4;38;1;true;true;893;58
31;5;38;1;true;true;839;59
31;6;38;1;true;true;455;39
31;7;38;1;true;true;362;15
31;0;39;1;true;true;318;7
31;1;39;1;true;true;330;8
31;2;39;1;true;true;350;7
31;3;39;1;true;true;284;2
31;4;39;1;true;true;875;57
31;5;39;1;true;true;832;60
31;6;39;1;true;true;411;35
31;7;39;1;true;true;348;15
31;0;40;1;true;true;298;6
31;1;40;1;true;true;316;7
31;2;40;1;true;true;323;7
31;3;40;1;true;true;284;2
31;4;40;1;true;true;960;59
31;5;40;1;true;true;842;56
31;6;40;1;true;true;473;37
31;7;40;1;true;true;360;15
31;0;41;1;true;true;333;8
31;1;41;1;true;true;305;6
31;2;41;1;true;true;321;7
31;3;41;1;true;true;310;2
31;4;41;1;true;true;962;59
31;5;41;1;true;true;829;58
31;6;41;1;true;true;456;38
31;7;41;1;true;true;370;16
31;0;42;1;true;true;315;7
31;1;42;1;true;true;313;7
31;2;42;1;true;true;320;7
31;3;42;1;true;true;322;2
31;4;42;1;true;true;864;60
31;5;42;1;true;true;855;60
31;6;42;1;true;true;438;38
31;7;42;1;true;true;371;15
31;0;43;1;true;true;303;8
31;1;43;1;true;true;328;7
31;2;43;1;true;true;332;7
31;3;43;1;true;true;289;2
31;4;43;1;true;true;904;59
31;5;43;1;true;true;846;57
31;6;43;1;true;true;423;38
31;7;43;1;true;true;370;15
31;0;44;1;true;true;306;7
31;1;44;1;true;true;303;7
31;2;44;1;true;true;309;8
31;3;44;1;true;true;298;2
31;4;44;1;true;true;855;59
31;5;44;1;true;true;853;58
31;6;44;1;true;true;478;36
31;7;44;1;true;true;359;15
31;0;45;1;true;true;326;7
31;1;45;1;true;true;325;6
31;2;45;1;true;true;310;7
31;3;45;1;true;true;296;2
31;4;45;1;true;true;867;60
31;5;45;1;true;true;815;56
31;6;45;1;true;true;413;38
31;7;45;1;true;true;359;14
31;0;46;1;true;true;323;6
31;1;46;1;true;true;305;6
31;2;46;1;true;true;322;7
31;3;46;1;true;true;281;2
31;4;46;1;true;true;966;58
31;5;46;1;true;true;856;60
31;6;46;1;true;true;433;36
31;7;46;1;true;true;359;14
31;0;47;1;true;true;307;7
31;1;47;1;true;true;303;6
31;2;47;1;true;true;333;6
31;3;47;1;true;true;312;2
31;4;47;1;true;true;884;62
31;5;47;1;true;true;908;58
31;6;47;1;true;true;445;37
31;7;47;1;true;true;381;15
31;0;48;1;true;true;291;7
31;1;48;1;true;true;311;7
31;2;48;1;true;true;348;7
31;3;48;1;true;true;308;2
31;4;48;1;true;true;908;61
31;5;48;1;true;true;840;57
31;6;48;1;true;true;460;37
31;7;48;1;true;true;364;15
31;0;49;1;true;true;308;7
31;1;49;1;true;true;314;6
31;2;49;1;true;true;346;7
31;3;49;1;true;true;296;2
31;4;49;1;true;true;868;58
31;5;49;1;true;true;888;59
31;6;49;1;true;true;423;37
31;7;49;1;true;true;381;14
31;0;50;1;true;true;314;7
31;1;50;1;true;true;315;6
31;2;50;1;true;true;322;7
31;3;50;1;true;true;278;2
31;4;50;1;true;true;870;62
31;5;50;1;true;true;829;58
31;6;50;1;true;true;493;40
31;7;50;1;true;true;361;16
31;0;51;1;true;true;306;6
31;1;51;1;true;true;308;6
31;2;51;1;true;true;325;7
31;3;51;1;true;true;309;2
31;4;51;1;true;true;881;61
31;5;51;1;true;true;895;54
31;6;51;1;true;true;429;39
31;7;51;1;true;true;355;15
31;0;52;1;true;true;321;7
31;1;52;1;true;true;325;7
31;2;52;1;true;true;340;7
31;3;52;1;true;true;329;2
31;4;52;1;true;true;882;59
31;5;52;1;true;true;902;59
31;6;52;1;true;true;406;39
31;7;52;1;true;true;368;16
31;0;53;1;true;true;322;7
31;1;53;1;true;true;309;6
31;2;53;1;true;true;340;8
31;3;53;1;true;true;277;2
31;4;53;1;true;true;865;58
31;5;53;1;true;true;842;59
31;6;53;1;true;true;446;36
31;7;53;1;true;true;349;16
31;0;54;1;true;true;329;6
31;1;54;1;true;true;308;7
31;2;54;1;true;true;310;7
31;3;54;1;true;true;282;2
31;4;54;1;true;true;869;61
31;5;54;1;true;true;902;59
31;6;54;1;true;true;412;34
31;7;54;1;true;true;371;16
31;0;55;1;true;true;300;8
31;1;55;1;true;true;306;7
31;2;55;1;true;true;320;8
31;3;55;1;true;true;271;2
31;4;55;1;true;true;895;59
31;5;55;1;true;true;911;57
31;6;55;1;true;true;450;36
31;7;55;1;true;true;374;15
31;0;56;1;true;true;305;7
31;1;56;1;true;true;327;7
31;2;56;1;true;true;322;7
31;3;56;1;true;true;317;2
31;4;56;1;true;true;871;59
31;5;56;1;true;true;823;59
31;6;56;1;true;true;430;35
31;7;56;1;true;true;352;14
31;0;57;1;true;true;315;7
31;1;57;1;true;true;303;6
31;2;57;1;true;true;313;7
31;3;57;1;true;true;293;2
31;4;57;1;true;true;875;61
31;5;57;1;true;true;915;60
31;6;57;1;true;true;429;36
31;7;57;1;true;true;373;14
31;0;58;1;true;true;322;6
31;1;58;1;true;true;307;6
31;2;58;1;true;true;331;7
31;3;58;1;true;true;295;2
31;4;58;1;true;true;870;61
31;5;58;1;true;true;811;59
31;6;58;1;true;true;424;37
31;7;58;1;true;true;398;14
31;0;59;1;true;true;314;8
31;1;59;1;true;true;320;6
31;2;59;1;true;true;305;7
31;3;59;1;true;true;342;2
31;4;59;1;true;true;890;56
31;5;59;1;true;true;861;59
31;6;59;1;true;true;422;38
31;7;59;1;true;true;375;15
31;0;60;1;true;true;329;8
31;1;60;1;true;true;315;7
31;2;60;1;true;true;346;8
31;3;60;1;true;true;305;2
31;4;60;1;true;true;960;57
31;5;60;1;true;true;891;56
31;6;60;1;true;true;435;37
31;7;60;1;true;true;367;15
31;0;61;1;true;true;307;6
31;1;61;1;true;true;297;7
31;2;61;1;true;true;315;7
31;3;61;1;true;true;282;2
31;4;61;1;true;true;871;57
31;5;61;1;true;true;925;60
31;6;61;1;true;true;437;40
31;7;61;1;true;true;397;15
31;0;62;1;true;true;306;6
31;1;62;1;true;true;319;6
31;2;62;1;true;true;337;7
31;3;62;1;true;true;276;2
31;4;62;1;true;true;905;59
31;5;62;1;true;true;847;60
31;6;62;1;true;true;450;37
31;7;62;1;true;true;346;16
31;0;63;1;true;true;309;6
31;1;63;1;true;true;310;7
31;2;63;1;true;true;309;7
31;3;63;1;true;true;304;2
31;4;63;1;true;true;884;61
31;5;63;1;true;true;802;57
31;6;63;1;true;true;431;36
31;7;63;1;true;true;359;15
31;0;64;1;true;true;301;6
31;1;64;1;true;true;322;7
31;2;64;1;true;true;321;8
31;3;64;1;true;true;290;2
31;4;64;1;true;true;890;61
31;5;64;1;true;true;832;58
31;6;64;1;true;true;436;36
31;7;64;1;true;true;351;14
31;0;65;1;true;true;302;7
31;1;65;1;true;true;324;8
31;2;65;1;true;true;320;7
31;3;65;1;true;true;292;2
31;4;65;1;true;true;910;61
31;5;65;1;true;true;839;55
31;6;65;1;true;true;437;38
31;7;65;1;true;true;352;15
31;0;66;1;true;true;311;6
31;1;66;1;true;true;320;8
31;2;66;1;true;true;323;8
31;3;66;1;true;true;280;2
31;4;66;1;true;true;901;57
31;5;66;1;true;true;836;59
31;6;66;1;true;true;417;36
31;7;66;1;true;true;372;14
31;0;67;1;true;true;319;7
31;1;67;1;true;true;315;7
31;2;67;1;true;true;312;7
31;3;67;1;true;true;273;2
31;4;67;1;true;true;936;58
31;5;67;1;true;true;882;60
31;6;67;1;true;true;412;37
31;7;67;1;true;true;363;15
31;0;68;1;true;true;322;7
31;1;68;1;true;true;348;6
31;2;68;1;true;true;347;8
31;3;68;1;true;true;284;2
31;4;68;1;true;true;919;60
31;5;68;1;true;true;909;56
31;6;68;1;true;true;511;39
31;7;68;1;true;true;342;15
31;0;69;1;true;true;326;6
31;1;69;1;true;true;335;6
31;2;69;1;true;true;331;8
31;3;69;1;true;true;293;2
31;4;69;1;true;true;861;57
31;5;69;1;true;true;887;59
31;6;69;1;true;true;421;36
31;7;69;1;true;true;347;15
31;0;70;1;true;true;305;6
31;1;70;1;true;true;333;7
31;2;70;1;true;true;321;8
31;3;70;1;true;true;291;2
31;4;70;1;true;true;902;59
31;5;70;1;true;true;833;59
31;6;70;1;true;true;415;35
31;7;70;1;true;true;352;14
31;0;71;1;true;true;307;6
31;1;71;1;true;true;330;8
31;2;71;1;true;true;327;8
31;3;71;1;true;true;277;2
31;4;71;1;true;true;848;60
31;5;71;1;true;true;842;57
31;6;71;1;true;true;457;37
31;7;71;1;true;true;382;15
31;0;72;1;true;true;322;8
31;1;72;1;true;true;342;7
31;2;72;1;true;true;320;7
31;3;72;1;true;true;290;2
31;4;72;1;true;true;932;61
31;5;72;1;true;true;866;58
31;6;72;1;true;true;433;36
31;7;72;1;true;true;360;14
31;0;73;1;true;true;311;7
31;1;73;1;true;true;311;7
31;2;73;1;true;true;304;7
31;3;73;1;true;true;302;2
31;4;73;1;true;true;966;61
31;5;73;1;true;true;874;56
31;6;73;1;true;true;427;35
31;7;73;1;true;true;379;15
31;0;74;1;true;true;316;7
31;1;74;1;true;true;330;7
31;2;74;1;true;true;327;7
31;3;74;1;true;true;294;2
31;4;74;1;true;true;861;60
31;5;74;1;true;true;830;59
31;6;74;1;true;true;442;37
31;7;74;1;true;true;358;15
31;0;75;1;true;true;302;7
31;1;75;1;true;true;311;7
31;2;75;1;true;true;312;7
31;3;75;1;true;true;279;2
31;4;75;1;true;true;898;58
31;5;75;1;true;true;816;59
31;6;75;1;true;true;425;36
31;7;75;1;true;true;389;15
31;0;76;1;true;true;319;6
31;1;76;1;true;true;306;7
31;2;76;1;true;true;329;8
31;3;76;1;true;true;286;2
31;4;76;1;true;true;880;59
31;5;76;1;true;true;910;57
31;6;76;1;true;true;454;37
31;7;76;1;true;true;409;16
31;0;77;1;true;true;310;6
31;1;77;1;true;true;330;7
31;2;77;1;true;true;320;7
31;3;77;1;true;true;297;2
31;4;77;1;true;true;927;60
31;5;77;1;true;true;828;59
31;6;77;1;true;true;440;35
31;7;77;1;true;true;365;15
31;0;78;1;true;true;328;8
31;1;78;1;true;true;301;6
31;2;78;1;true;true;334;7
31;3;78;1;true;true;303;2
31;4;78;1;true;true;903;58
31;5;78;1;true;true;860;57
31;6;78;1;true;true;521;37
31;7;78;1;true;true;365;14
31;0;79;1;true;true;303;8
31;1;79;1;true;true;300;6
31;2;79;1;true;true;377;8
31;3;79;1;true;true;311;2
31;4;79;1;true;true;920;59
31;5;79;1;true;true;804;58
31;6;79;1;true;true;442;37
31;7;79;1;true;true;363;15
31;0;80;1;true;true;303;8
31;1;80;1;true;true;309;7
31;2;80;1;true;true;332;7
31;3;80;1;true;true;290;2
31;4;80;1;true;true;932;59
31;5;80;1;true;true;857;62
31;6;80;1;true;true;470;35
31;7;80;1;true;true;422;15
31;0;81;1;true;true;308;7
31;1;81;1;true;true;306;8
31;2;81;1;true;true;327;8
31;3;81;1;true;true;296;2
31;4;81;1;true;true;873;56
31;5;81;1;true;true;853;55
31;6;81;1;true;true;483;36
31;7;81;1;true;true;365;15
31;0;82;1;true;true;306;8
31;1;82;1;true;true;332;8
31;2;82;1;true;true;307;8
31;3;82;1;true;true;313;2
31;4;82;1;true;true;936;58
31;5;82;1;true;true;869;61
31;6;82;1;true;true;425;36
31;7;82;1;true;true;371;15
31;0;83;1;true;true;323;6
31;1;83;1;true;true;308;6
31;2;83;1;true;true;312;7
31;3;83;1;true;true;288;2
31;4;83;1;true;true;869;59
31;5;83;1;true;true;827;62
31;6;83;1;true;true;427;36
31;7;83;1;true;true;343;15
31;0;84;1;true;true;320;6
31;1;84;1;true;true;307;7
31;2;84;1;true;true;334;8
31;3;84;1;true;true;287;2
31;4;84;1;true;true;924;61
31;5;84;1;true;true;815;57
31;6;84;1;true;true;443;39
31;7;84;1;true;true;424;15
31;0;85;1;true;true;322;8
31;1;85;1;true;true;302;7
31;2;85;1;true;true;328;7
31;3;85;1;true;true;307;2
31;4;85;1;true;true;852;55
31;5;85;1;true;true;887;58
31;6;85;1;true;true;432;37
31;7;85;1;true;true;347;14
31;0;86;1;true;true;293;7
31;1;86;1;true;true;299;7
31;2;86;1;true;true;305;8
31;3;86;1;true;true;279;2
31;4;86;1;true;true;958;62
31;5;86;1;true;true;811;59
31;6;86;1;true;true;420;35
31;7;86;1;true;true;386;14
31;0;87;1;true;true;304;6
31;1;87;1;true;true;340;7
31;2;87;1;true;true;312;8
31;3;87;1;true;true;287;2
31;4;87;1;true;true;961;60
31;5;87;1;true;true;839;57
31;6;87;1;true;true;413;36
31;7;87;1;true;true;402;15
31;0;88;1;true;true;296;7
31;1;88;1;true;true;345;8
31;2;88;1;true;true;329;8
31;3;88;1;true;true;302;2
31;4;88;1;true;true;906;60
31;5;88;1;true;true;845;60
31;6;88;1;true;true;464;37
31;7;88;1;true;true;345;15
31;0;89;1;true;true;296;9
31;1;89;1;true;true;306;8
31;2;89;1;true;true;328;7
31;3;89;1;true;true;282;2
31;4;89;1;true;true;914;60
31;5;89;1;true;true;882;60
31;6;89;1;true;true;472;37
31;7;89;1;true;true;364;15
31;0;90;1;true;true;305;6
31;1;90;1;true;true;301;7
31;2;90;1;true;true;323;8
31;3;90;1;true;true;290;2
31;4;90;1;true;true;902;61
31;5;90;1;true;true;834;57
31;6;90;1;true;true;460;37
31;7;90;1;true;true;382;14
31;0;91;1;true;true;337;7
31;1;91;1;true;true;307;6
31;2;91;1;true;true;341;8
31;3;91;1;true;true;283;2
31;4;91;1;true;true;962;64
31;5;91;1;true;true;915;60
31;6;91;1;true;true;429;38
31;7;91;1;true;true;359;15
31;0;92;1;true;true;309;6
31;1;92;1;true;true;303;6
31;2;92;1;true;true;323;7
31;3;92;1;true;true;293;2
31;4;92;1;true;true;930;57
31;5;92;1;true;true;808;58
31;6;92;1;true;true;436;36
31;7;92;1;true;true;346;15
31;0;93;1;true;true;311;7
31;1;93;1;true;true;324;6
31;2;93;1;true;true;341;7
31;3;93;1;true;true;314;2
31;4;93;1;true;true;957;58
31;5;93;1;true;true;859;59
31;6;93;1;true;true;430;36
31;7;93;1;true;true;380;15
31;0;94;1;true;true;313;7
31;1;94;1;true;true;312;7
31;2;94;1;true;true;323;7
31;3;94;1;true;true;287;2
31;4;94;1;true;true;896;61
31;5;94;1;true;true;833;56
31;6;94;1;true;true;412;35
31;7;94;1;true;true;353;14
31;0;95;1;true;true;296;7
31;1;95;1;true;true;327;6
31;2;95;1;true;true;354;7
31;3;95;1;true;true;287;2
31;4;95;1;true;true;847;59
31;5;95;1;true;true;971;58
31;6;95;1;true;true;435;36
31;7;95;1;true;true;358;14
31;0;96;1;true;true;305;8
31;1;96;1;true;true;299;8
31;2;96;1;true;true;308;7
31;3;96;1;true;true;294;2
31;4;96;1;true;true;874;62
31;5;96;1;true;true;894;58
31;6;96;1;true;true;444;37
31;7;96;1;true;true;366;14
31;0;97;1;true;true;327;7
31;1;97;1;true;true;314;7
31;2;97;1;true;true;310;8
31;3;97;1;true;true;287;2
31;4;97;1;true;true;869;58
31;5;97;1;true;true;806;59
31;6;97;1;true;true;443;37
31;7;97;1;true;true;383;16
31;0;98;1;true;true;310;7
31;1;98;1;true;true;308;7
31;2;98;1;true;true;315;7
31;3;98;1;true;true;275;2
31;4;98;1;true;true;915;58
31;5;98;1;true;true;896;61
31;6;98;1;true;true;455;36
31;7;98;1;true;true;363;15
31;0;99;1;true;true;306;8
31;1;99;1;true;true;310;7
31;2;99;1;true;true;328;8
31;3;99;1;true;true;328;2
31;4;99;1;true;true;905;56
31;5;99;1;true;true;885;59
31;6;99;1;true;true;452;38
