ID;Mode;Iteration;Time;Size;Error
10;extract;0;520007748;0;false
11;extract;0;1308616944;0;false
12;extract;0;786277720;0;false
13;extract;0;3543102441;0;false
14;extract;0;1823980941;0;false
15;extract;0;59841338712;0;false
